frame,timestamp,latency_ms,cpu_percent,memory_mb,detections
70640,28.881597865372896,9.543895721435547,49.0,112.81640625,1
70641,28.931597866117954,9.53817367553711,44.1,112.81640625,1
70642,28.981597866863012,9.536027908325195,100.0,112.81640625,1
70643,29.03159786760807,8.539199829101562,41.6,112.81640625,1
70644,29.08159786835313,8.539199829101562,34.3,112.81640625,1
70645,29.131597869098186,9.531021118164062,56.5,112.81640625,1
70646,29.181597869843245,9.055137634277344,4.1,112.81640625,1
70647,29.231597870588303,9.546756744384766,35.3,112.81640625,1
70648,29.28159787133336,7.268667221069336,18.8,112.81640625,1
70649,29.33159787207842,9.531259536743164,31.7,112.81640625,1
70650,29.381597872823477,9.532690048217773,24.7,112.81640625,1
70651,29.431597873568535,7.002353668212891,30.6,112.81640625,1
70652,29.481597874313593,7.537364959716797,31.0,112.8203125,1
70653,29.53159787505865,9.057760238647461,37.3,112.8203125,1
70654,29.58159787580371,7.538080215454102,30.8,112.8203125,1
70655,29.631597876548767,9.524345397949219,32.7,112.8203125,1
70656,29.681597877293825,8.551836013793945,15.4,112.8203125,1
70657,29.731597878038883,9.518623352050781,29.7,112.8203125,1
70658,29.78159787878394,9.538888931274414,24.7,112.8203125,1
70659,29.831597879529,7.514238357543945,21.3,112.8203125,1
70660,29.881597880274057,8.532047271728516,25.6,112.8203125,1
70661,29.931597881019115,7.001161575317383,33.9,112.8203125,1
70662,29.981597881764174,7.549762725830078,8.0,112.8203125,1
70663,30.03159788250923,5.017995834350586,29.3,112.8203125,1
70664,30.08159788325429,7.003068923950195,28.6,112.8203125,1
70665,30.131597883999348,7.255315780639648,33.8,112.8203125,1
70666,30.181597884744406,8.34345817565918,30.7,112.8203125,1
70667,30.231597885489464,6.528615951538086,47.3,112.8203125,1
70668,30.281597886234522,7.525444030761719,42.3,112.8203125,1
70669,30.33159788697958,6.013393402099609,40.0,112.8203125,1
70670,30.381597887724638,6.544828414916992,36.2,112.8203125,1
70671,30.431597888469696,7.502317428588867,60.0,112.8203125,1
70672,30.481597889214754,7.013797760009766,41.3,112.8203125,1
70673,30.531597889959812,7.055997848510742,62.5,112.8203125,1
70674,30.58159789070487,9.548425674438477,48.8,112.8203125,1
70675,30.63159789144993,7.5397491455078125,64.7,112.8203125,1
70676,30.681597892194986,8.548259735107422,47.1,112.8203125,1
70677,30.731597892940044,8.53109359741211,61.9,112.8203125,1
70678,30.781597893685102,9.547233581542969,48.3,112.8203125,1
70679,30.83159789443016,10.545730590820312,16.7,112.8203125,1
70680,30.88159789517522,9.033441543579102,35.1,112.8203125,1
70681,30.931597895920277,9.537458419799805,20.0,112.8203125,1
70682,30.981597896665335,10.526418685913086,29.5,112.8203125,1
70683,31.031597897410393,10.526657104492188,42.3,112.8203125,1
70684,31.08159789815545,9.02104377746582,48.3,112.8203125,1
70685,31.13159789890051,10.548830032348633,34.8,112.8203125,1
70686,31.181597899645567,9.548664093017578,36.6,112.8203125,1
70687,31.231597900390625,8.532524108886719,66.7,112.82421875,1
70688,31.281597901135683,9.19198989868164,55.6,112.82421875,1
70689,31.33159790188074,16.08586311340332,44.5,112.82421875,1
70690,31.3815979026258,8.527278900146484,36.4,112.82421875,1
70691,31.431597903370857,9.52911376953125,36.8,112.82421875,1
70692,31.481597904115915,9.535551071166992,52.9,112.82421875,1
70693,31.531597904860973,6.541252136230469,42.4,112.82421875,1
70694,31.58159790560603,9.531974792480469,31.2,112.82421875,1
70695,31.63159790635109,8.543968200683594,25.3,112.82421875,1
70696,31.681597907096148,8.543252944946289,34.7,112.82421875,1
70697,31.731597907841206,9.516477584838867,27.1,112.82421875,1
70698,31.781597908586264,9.538888931274414,19.4,112.82421875,1
70699,31.83159790933132,9.548187255859375,20.3,112.82421875,1
70700,31.88159791007638,9.53531265258789,43.6,112.82421875,1
70701,31.931597910821438,9.524345397949219,36.8,112.82421875,1
70702,31.981597911566496,8.547067642211914,40.5,112.82421875,1
70703,32.031597912311554,10.059356689453125,30.0,112.82421875,1
70704,32.08159791305661,7.539987564086914,36.6,112.82421875,1
70705,32.13159791380167,9.526729583740234,33.1,112.82421875,1
70706,32.18159791454673,6.191253662109375,94.4,112.82421875,1
70707,32.231597915291786,9.544849395751953,57.1,112.82421875,1
70708,32.281597916036844,10.545730590820312,41.8,112.82421875,1
70709,32.3315979167819,10.541915893554688,39.3,112.82421875,1
70710,32.38159791752696,9.558439254760742,38.0,112.82421875,1
70711,32.43159791827202,9.55057144165039,15.8,112.82421875,1
70712,32.48159791901708,8.537054061889648,19.7,112.82421875,1
70713,32.531597919762135,8.53419303894043,48.6,112.82421875,1
70714,32.58159792050719,8.53276252746582,35.5,112.828125,1
70715,32.63159792125225,9.531259536743164,33.3,112.828125,1
70716,32.68159792199731,9.544134140014648,36.9,112.828125,1
70717,32.73159792274237,9.535551071166992,37.3,112.828125,1
70718,32.781597923487425,9.526968002319336,38.2,112.828125,1
70719,32.83159792423248,10.057449340820312,23.1,112.828125,1
70720,32.88159792497754,10.033369064331055,56.2,112.828125,1
70721,32.9315979257226,10.050773620605469,43.4,112.828125,1
70722,32.98159792646766,12.529373168945312,36.3,112.83203125,1
70723,33.031597927212715,9.53817367553711,53.8,112.83203125,1
70724,33.08159792795777,7.01451301574707,11.6,112.83203125,1
70725,33.13159792870283,10.535955429077148,47.1,112.83203125,1
70726,33.18159792944789,8.049249649047852,40.0,112.83203125,1
70727,33.23159793019295,9.535789489746094,34.8,112.83203125,1
70728,33.281597930938005,6.988286972045898,6.2,112.83203125,1
70729,33.33159793168306,6.5364837646484375,31.4,112.83203125,1
70730,33.38159793242812,6.330013275146484,28.3,112.83203125,1
70731,33.43159793317318,6.994485855102539,43.2,112.8359375,2
70732,33.48159793391824,7.51805305480957,35.0,112.8359375,1
70733,33.531597934663296,6.21485710144043,34.6,112.8359375,2
70734,33.581597935408354,7.525920867919922,4.4,112.8359375,2
70735,33.63159793615341,8.68082046508789,28.6,112.8359375,1
70736,33.68159793689847,9.01651382446289,36.8,112.8359375,2
70737,33.73159793764353,9.539604187011719,22.7,112.8359375,2
70738,33.781597938388586,8.526325225830078,51.7,112.8359375,2
70739,33.831597939133644,7.523298263549805,30.9,112.8359375,2
70740,33.8815979398787,7.511138916015625,34.2,112.8359375,2
70741,33.93159794062376,9.521961212158203,42.1,112.8359375,2
70742,33.98159794136882,9.544849395751953,41.7,112.8359375,2
70743,34.031597942113876,9.52911376953125,37.1,112.8359375,2
70744,34.081597942858934,8.522987365722656,37.5,112.8359375,2
70745,34.13159794360399,9.53054428100586,26.0,112.8359375,2
70746,34.18159794434905,9.518861770629883,30.0,112.8359375,2
70747,34.23159794509411,7.510185241699219,30.0,112.8359375,2
70748,34.28159794583917,8.527755737304688,40.0,112.8359375,2
70749,34.331597946584225,8.509635925292969,23.8,112.8359375,2
70750,34.38159794732928,9.529590606689453,25.6,112.87109375,2
70751,34.43159794807434,6.996631622314453,28.0,112.87109375,2
70752,34.4815979488194,10.013580322265625,28.1,112.87109375,2
70753,34.53159794956446,9.529590606689453,100.0,112.87109375,2
70754,34.581597950309515,9.521484375,20.0,112.87109375,1
70755,34.63159795105457,8.525848388671875,24.4,112.87109375,2
70756,34.68159795179963,9.53984260559082,37.9,112.87109375,1
70757,34.73159795254469,9.526491165161133,24.4,112.875,1
70758,34.78159795328975,10.539531707763672,33.3,112.875,1
70759,34.831597954034805,6.538152694702148,40.6,112.875,1
70760,34.88159795477986,8.534431457519531,32.6,112.875,1
70761,34.93159795552492,8.529424667358398,38.9,112.875,1
70762,34.98159795626998,6.999969482421875,17.9,112.875,1
70763,35.03159795701504,10.546684265136719,25.6,112.875,1
70764,35.081597957760096,8.535623550415039,29.2,112.875,1
70765,35.131597958505154,9.525775909423828,28.9,112.875,1
70766,35.18159795925021,8.53729248046875,29.8,112.875,1
70767,35.23159795999527,9.551048278808594,29.3,112.875,1
70768,35.28159796074033,8.54635238647461,27.6,112.875,1
70769,35.331597961485386,7.521390914916992,32.5,112.875,1
70770,35.381597962230444,7.532358169555664,23.8,112.875,1
70771,35.4315979629755,9.542226791381836,37.8,112.875,1
70772,35.48159796372056,9.524106979370117,18.6,112.875,1
70773,35.53159796446562,6.999731063842773,36.3,112.875,1
70774,35.581597965210676,8.554935455322266,34.5,112.875,1
70775,35.631597965955734,8.544445037841797,30.0,112.875,1
70776,35.68159796670079,9.526968002319336,30.8,112.875,1
70777,35.73159796744585,9.528398513793945,48.7,112.875,1
70778,35.78159796819091,7.024049758911133,10.7,112.875,2
70779,35.83159796893597,7.530927658081055,32.6,112.875,2
70780,35.881597969681025,7.531642913818359,35.7,112.875,2
70781,35.93159797042608,8.521556854248047,11.8,112.875,2
70782,35.98159797117114,7.524967193603516,32.4,112.875,2
70783,36.0315979719162,8.537530899047852,32.4,112.875,2
70784,36.08159797266126,6.99615478515625,20.8,112.875,2
70785,36.131597973406315,9.048223495483398,24.5,112.875,1
70786,36.18159797415137,9.532928466796875,33.3,112.875,1
70787,36.23159797489643,7.546424865722656,32.6,112.87890625,1
70788,36.28159797564149,11.305093765258789,91.3,112.87890625,1
70789,36.33159797638655,8.546590805053711,38.6,112.87890625,1
70790,36.381597977131605,9.525537490844727,44.2,112.87890625,1
70791,36.43159797787666,8.996963500976562,36.5,112.87890625,1
70792,36.48159797862172,9.527206420898438,54.2,112.8828125,1
70793,36.53159797936678,6.511211395263672,11.1,112.8828125,1
70794,36.58159798011184,8.512735366821289,29.9,112.8828125,1
70795,36.631597980856895,7.527828216552734,52.0,112.8828125,1
70796,36.68159798160195,7.548809051513672,37.0,112.8828125,1
70797,36.73159798234701,9.514331817626953,30.8,112.8828125,1
70798,36.78159798309207,8.542537689208984,37.1,112.8828125,1
70799,36.83159798383713,9.083747863769531,31.7,112.8828125,1
70800,36.881597984582186,9.052276611328125,19.4,112.890625,1
70801,36.931597985327244,8.517026901245117,25.8,112.890625,1
70802,36.9815979860723,9.526729583740234,23.0,112.890625,1
70803,37.03159798681736,8.539438247680664,20.0,112.890625,1
70804,37.08159798756242,7.530450820922852,41.7,112.890625,1
70805,37.131597988307476,6.997108459472656,27.6,112.890625,1
70806,37.181597989052534,8.012533187866211,27.2,112.890625,1
70807,37.23159798979759,8.065938949584961,47.9,112.890625,1
70808,37.28159799054265,9.546279907226562,60.0,112.890625,1
70809,37.33159799128771,7.535219192504883,60.7,112.890625,1
70810,37.381597992032766,10.541439056396484,52.0,112.890625,1
70811,37.431597992777824,9.722232818603516,39.3,112.890625,1
70812,37.48159799352288,9.537220001220703,24.4,112.890625,1
70813,37.53159799426794,8.012771606445312,50.0,112.890625,1
70814,37.581597995013,9.012460708618164,37.4,112.890625,1
70815,37.63159799575806,7.531404495239258,8.6,112.890625,1
70816,37.681597996503115,8.53109359741211,5.3,112.890625,1
70817,37.73159799724817,7.539033889770508,37.8,112.890625,1
70818,37.78159799799323,6.522417068481445,29.3,112.890625,1
70819,37.83159799873829,9.52601432800293,28.6,112.890625,1
70820,37.88159799948335,8.53419303894043,30.5,112.890625,1
70821,37.931598000228405,9.522676467895508,25.4,112.890625,1
70822,37.98159800097346,7.5550079345703125,52.9,112.890625,1
70823,38.03159800171852,10.540246963500977,37.9,112.890625,1
70824,38.08159800246358,9.53984260559082,26.7,112.890625,1
70825,38.13159800320864,9.517908096313477,37.0,112.890625,1
70826,38.181598003953695,7.541179656982422,36.6,112.89453125,1
70827,38.23159800469875,9.542703628540039,51.5,112.89453125,1
70828,38.28159800544381,9.53221321105957,12.0,112.89453125,1
70829,38.33159800618887,8.528947830200195,19.4,112.89453125,1
70830,38.38159800693393,8.014917373657227,38.7,112.89453125,1
70831,38.431598007678986,11.541366577148438,36.0,112.89453125,1
70832,38.481598008424044,7.539033889770508,18.2,112.89453125,1
70833,38.5315980091691,9.064674377441406,32.6,112.90234375,1
70834,38.58159800991416,8.547544479370117,40.5,112.90234375,1
70835,38.63159801065922,6.511926651000977,66.7,112.90234375,1
70836,38.681598011404276,6.53529167175293,34.1,112.90234375,1
70837,38.731598012149334,10.534524917602539,43.9,112.90234375,1
70838,38.78159801289439,7.536172866821289,31.2,112.90234375,1
70839,38.83159801363945,6.013393402099609,32.4,112.90234375,1
70840,38.88159801438451,8.538961410522461,42.1,112.90234375,1
70841,38.931598015129566,9.520530700683594,45.2,112.90234375,1
70842,38.981598015874624,8.526325225830078,100.0,112.90234375,1
70843,39.03159801661968,8.521318435668945,35.7,112.90234375,2
70844,39.08159801736474,8.534669876098633,26.7,112.90234375,2
70845,39.1315980181098,11.043787002563477,41.6,112.90234375,1
70846,39.18159801885486,9.542465209960938,23.7,112.90234375,1
70847,39.231598019599915,7.999181747436523,33.3,112.90234375,1
70848,39.28159802034497,9.53531265258789,45.0,112.90234375,1
70849,39.33159802109003,9.027957916259766,36.0,112.90234375,2
70850,39.38159802183509,8.535146713256836,42.5,112.90234375,1
70851,39.43159802258015,8.524179458618164,33.7,112.90234375,1
70852,39.481598023325205,10.050773620605469,35.1,112.90234375,1
70853,39.53159802407026,9.529829025268555,34.9,112.90234375,1
70854,39.58159802481532,11.54184341430664,37.2,112.90234375,1
70855,39.63159802556038,8.525609970092773,48.1,112.90625,2
70856,39.68159802630544,10.560274124145508,56.2,112.90625,2
70857,39.731598027050495,8.52346420288086,26.7,112.90625,2
70858,39.78159802779555,9.548425674438477,26.8,112.90625,2
70859,39.83159802854061,8.546829223632812,19.9,112.90625,2
70860,39.88159802928567,8.021354675292969,46.8,112.90625,2
70861,39.93159803003073,9.016990661621094,41.7,112.90625,2
70862,39.981598030775785,10.53619384765625,27.1,112.91015625,2
70863,40.03159803152084,10.527849197387695,28.3,112.91015625,2
70864,40.13159803301096,10.518789291381836,30.5,112.91015625,1
70865,40.13159803301096,11.542797088623047,32.8,112.91015625,1
70866,40.231598034501076,11.723518371582031,32.5,112.92578125,1
70867,40.281598035246134,10.533332824707031,28.0,112.92578125,1
70868,40.281598035246134,10.563850402832031,31.0,112.9296875,1
70869,40.38159803673625,9.535551071166992,33.6,112.93359375,1
70870,40.38159803673625,10.546445846557617,35.3,112.9375,2
70871,40.43159803748131,9.206533432006836,24.1,112.953125,1
70872,40.531598038971424,8.533000946044922,31.4,112.953125,1
70873,40.531598038971424,11.531591415405273,27.2,112.953125,3
70874,40.58159803971648,10.54072380065918,28.0,112.95703125,3
70875,40.63159804046154,10.547161102294922,28.4,112.9609375,2
70876,40.6815980412066,14.142513275146484,25.0,112.9609375,1
70877,40.781598042696714,10.551691055297852,25.7,112.9609375,1
70878,40.83159804344177,9.548187255859375,50.0,112.96484375,1
70879,40.83159804344177,9.548187255859375,20.4,112.96875,1
70880,40.88159804418683,9.556293487548828,26.0,112.98046875,2
70881,40.93159804493189,10.016441345214844,37.2,112.98828125,3
70882,40.98159804567695,8.528470993041992,33.0,112.98828125,2
70883,41.031598046422005,9.532690048217773,41.9,112.98828125,2
70884,41.08159804716706,10.525703430175781,35.1,112.98828125,2
70885,41.13159804791212,8.002996444702148,41.9,112.98828125,2
70886,41.23159804940224,9.212493896484375,54.9,112.98828125,4
70887,41.23159804940224,7.538318634033203,42.5,112.98828125,3
70888,41.281598050147295,10.061502456665039,30.4,112.98828125,2
70889,41.33159805089235,11.536598205566406,36.1,112.98828125,1
70890,41.38159805163741,10.557174682617188,51.3,112.98828125,2
70891,41.43159805238247,9.539365768432617,38.6,112.98828125,2
70892,41.48159805312753,9.557247161865234,29.3,112.98828125,2
70893,41.531598053872585,10.03885269165039,31.6,112.98828125,4
70894,41.58159805461764,10.536432266235352,54.1,112.98828125,3
70895,41.68159805610776,10.546207427978516,39.7,112.98828125,3
70896,41.73159805685282,11.053085327148438,39.6,112.98828125,3
70897,41.73159805685282,9.525299072265625,38.1,112.9921875,3
70898,41.781598057597876,10.545730590820312,47.4,112.9921875,2
70899,41.831598058342934,9.532928466796875,43.2,112.9921875,2
70900,41.88159805908799,9.565591812133789,44.4,112.9921875,2
70901,41.93159805983305,11.05189323425293,40.0,112.9921875,3
70902,41.98159806057811,9.541749954223633,37.0,112.9921875,2
70903,42.031598061323166,10.047197341918945,45.5,112.9921875,2
70904,42.081598062068224,9.54580307006836,35.9,112.9921875,2
70905,42.13159806281328,10.191917419433594,34.9,112.9921875,2
70906,42.18159806355834,11.542558670043945,54.5,112.9921875,2
70907,42.2315980643034,8.013725280761719,45.8,112.9921875,1
70908,42.281598065048456,11.548757553100586,58.1,112.9921875,1
70909,42.331598065793514,12.058258056640625,38.1,112.9921875,2
70910,42.38159806653857,10.547161102294922,43.9,113.0546875,2
70911,42.43159806728363,9.545564651489258,42.5,113.0546875,2
70912,42.48159806802869,11.55543327331543,41.1,113.0546875,3
70913,42.581598069518805,8.536338806152344,51.1,113.05859375,2
70914,42.581598069518805,12.544393539428711,58.6,113.05859375,3
70915,42.63159807026386,9.533166885375977,27.9,113.05859375,2
70916,42.73159807175398,10.538578033447266,41.7,113.05859375,2
70917,42.73159807175398,10.052680969238281,65.6,113.05859375,2
70918,42.78159807249904,10.015249252319336,50.0,113.05859375,1
70919,42.88159807398915,11.545419692993164,47.4,113.05859375,3
70920,42.88159807398915,10.55145263671875,43.9,113.05859375,2
70921,42.93159807473421,9.538888931274414,34.8,113.05859375,2
70922,42.98159807547927,10.543584823608398,42.9,113.05859375,3
70923,43.03159807622433,9.522199630737305,42.4,113.05859375,3
70924,43.081598076969385,9.55057144165039,60.0,113.05859375,2
70925,43.13159807771444,10.541915893554688,48.9,113.05859375,3
70926,43.1815980784595,8.028507232666016,52.2,113.05859375,2
70927,43.23159807920456,11.545181274414062,42.4,113.05859375,2
70928,43.28159807994962,9.541034698486328,70.4,113.05859375,2
70929,43.331598080694675,10.183095932006836,47.6,113.05859375,2
70930,43.43159808218479,9.546518325805664,62.1,113.05859375,2
70931,43.43159808218479,10.542154312133789,47.4,113.05859375,2
70932,43.48159808292985,9.540796279907227,49.1,113.0625,2
70933,43.53159808367491,10.540962219238281,54.1,113.0625,2
70934,43.581598084419966,10.541200637817383,42.1,113.0625,2
70935,43.631598085165024,9.54437255859375,50.7,113.0625,2
70936,43.68159808591008,8.541107177734375,44.6,113.0625,2
70937,43.7815980874002,9.535074234008789,43.6,113.0625,1
70938,43.7815980874002,9.546518325805664,50.0,113.0625,2
70939,43.831598088145256,9.536504745483398,78.3,113.06640625,2
70940,43.881598088890314,7.533073425292969,47.1,113.06640625,2
70941,43.93159808963537,9.545087814331055,40.3,113.06640625,2
70942,43.98159809038043,10.526180267333984,60.0,113.06640625,2
70943,44.03159809112549,10.463953018188477,26.3,113.06640625,2
70944,44.081598091870546,9.551048278808594,41.7,113.06640625,2
70945,44.131598092615604,10.539531707763672,45.7,113.06640625,2
70946,44.18159809336066,8.544206619262695,46.0,113.06640625,2
70947,44.23159809410572,10.535955429077148,43.9,113.06640625,2
70948,44.28159809485078,8.539199829101562,100.0,113.06640625,2
70949,44.33159809559584,9.535551071166992,100.0,113.06640625,2
70950,44.381598096340895,11.128425598144531,38.5,113.06640625,2
70951,44.43159809708595,9.537696838378906,39.0,113.06640625,2
70952,44.48159809783101,11.076688766479492,57.4,113.06640625,2
70953,44.58159809932113,10.123729705810547,44.6,113.06640625,2
70954,44.58159809932113,10.542154312133789,20.3,113.06640625,2
70955,44.631598100066185,10.559558868408203,50.0,113.06640625,2
70956,44.68159810081124,9.552240371704102,52.0,113.06640625,2
70957,44.7315981015563,11.541604995727539,44.1,113.06640625,2
70958,44.78159810230136,10.539531707763672,26.1,113.06640625,2
70959,44.83159810304642,10.545969009399414,44.7,113.12109375,2
70960,44.881598103791475,11.53421401977539,47.8,113.57421875,2
70961,44.93159810453653,9.018898010253906,43.8,113.57421875,1
70962,44.98159810528159,12.546062469482422,100.0,113.57421875,1
70963,45.03159810602665,10.539770126342773,100.0,113.57421875,1
70964,45.08159810677171,11.536836624145508,40.5,113.57421875,1
70965,45.131598107516766,11.5509033203125,49.2,113.57421875,1
70966,45.181598108261824,11.555671691894531,10.7,113.578125,1
70967,45.23159810900688,12.064695358276367,47.1,113.578125,1
70968,45.28159810975194,9.525775909423828,19.5,113.578125,1
70969,45.331598110497,10.536432266235352,34.3,113.578125,1
70970,45.381598111242056,8.62741470336914,8.6,113.578125,1
70971,45.431598111987114,8.529186248779297,12.5,113.578125,1
70972,45.48159811273217,8.520841598510742,28.2,113.578125,2
70973,45.53159811347723,7.405519485473633,57.6,113.578125,2
70974,45.58159811422229,6.001710891723633,20.8,113.578125,1
70975,45.631598114967346,8.419036865234375,20.0,113.578125,1
70976,45.681598115712404,6.514310836791992,29.9,113.578125,1
70977,45.73159811645746,7.544994354248047,32.4,113.578125,2
70978,45.78159811720252,7.3223114013671875,42.1,113.578125,2
70979,45.83159811794758,7.540702819824219,25.7,113.578125,1
70980,45.88159811869264,7.534265518188477,52.4,113.578125,1
70981,45.931598119437695,6.199359893798828,45.5,113.578125,1
70982,45.98159812018275,8.54182243347168,41.3,113.578125,1
70983,46.03159812092781,9.532690048217773,34.8,113.578125,1
70984,46.08159812167287,8.538007736206055,25.0,113.578125,1
70985,46.13159812241793,9.539604187011719,39.4,113.578125,1
70986,46.181598123162985,7.529973983764648,30.8,113.578125,1
70987,46.23159812390804,8.5296630859375,33.3,113.578125,1
70988,46.2815981246531,8.239984512329102,51.5,113.578125,1
70989,46.33159812539816,9.528160095214844,52.4,113.578125,1
70990,46.38159812614322,10.532140731811523,41.2,113.578125,1
70991,46.431598126888275,9.86027717590332,34.4,113.578125,1
70992,46.48159812763333,9.53984260559082,37.9,113.578125,1
70993,46.53159812837839,10.541200637817383,41.4,113.578125,1
70994,46.58159812912345,5.997896194458008,44.7,113.578125,1
70995,46.63159812986851,8.534669876098633,28.6,113.578125,1
70996,46.681598130613565,8.527040481567383,52.9,113.578125,1
70997,46.73159813135862,9.519338607788086,39.2,113.578125,1
70998,46.78159813210368,10.542154312133789,36.6,113.578125,1
70999,46.83159813284874,13.087034225463867,38.8,113.578125,1
71000,46.8815981335938,10.538578033447266,51.2,113.578125,1
71001,46.931598134338856,10.566949844360352,11.5,113.578125,1
71002,46.981598135083914,11.589765548706055,36.6,113.58203125,2
71003,47.03159813582897,12.742042541503906,32.9,113.58203125,1
71004,47.08159813657403,13.589143753051758,19.7,113.58203125,1
71005,47.181598138064146,11.559724807739258,26.9,113.58203125,1
71006,47.181598138064146,10.543107986450195,22.4,113.58203125,1
71007,47.231598138809204,11.563777923583984,28.2,113.58203125,1
71008,47.28159813955426,12.569665908813477,12.5,113.58203125,2
71009,47.38159814104438,13.5650634765625,29.1,113.58203125,1
71010,47.38159814104438,15.573263168334961,22.2,113.58203125,1
71011,47.431598141789436,10.545730590820312,27.4,113.58203125,1
71012,47.481598142534494,10.538101196289062,26.2,113.58203125,1
71013,47.53159814327955,11.076211929321289,34.1,113.58203125,1
71014,47.58159814402461,9.569883346557617,27.5,113.58203125,1
71015,47.63159814476967,9.534835815429688,27.8,113.58203125,1
71016,47.68159814551473,9.532451629638672,28.2,113.58203125,1
71017,47.731598146259785,9.532690048217773,25.8,113.58203125,1
71018,47.78159814700484,6.999492645263672,22.4,113.58203125,1
71019,47.8315981477499,7.002353668212891,36.8,113.58203125,1
71020,47.88159814849496,9.546518325805664,26.6,113.58203125,1
71021,47.93159814924002,6.001472473144531,20.8,113.58203125,1
71022,47.981598149985075,8.527755737304688,52.4,113.58203125,1
71023,48.03159815073013,9.015083312988281,56.5,113.58203125,1
71024,48.08159815147519,9.537220001220703,23.1,113.58203125,1
71025,48.13159815222025,8.99958610534668,31.2,113.58203125,1
71026,48.18159815296531,9.028196334838867,30.3,113.58203125,1
71027,48.231598153710365,8.534669876098633,26.8,113.58203125,1
71028,48.28159815445542,11.094093322753906,43.9,113.58203125,1
71029,48.33159815520048,9.526729583740234,15.0,113.58203125,2
71030,48.38159815594554,9.521722793579102,30.2,113.58203125,1
71031,48.4315981566906,10.01596450805664,14.3,113.58203125,1
71032,48.481598157435656,9.526729583740234,31.1,113.58203125,1
71033,48.531598158180714,8.516550064086914,17.6,113.58203125,1
71034,48.58159815892577,8.529901504516602,52.4,113.58203125,1
71035,48.63159815967083,10.010480880737305,27.0,113.58203125,1
71036,48.68159816041589,7.000207901000977,48.1,113.5859375,1
71037,48.731598161160946,9.521961212158203,43.6,113.5859375,1
71038,48.781598161906004,8.56161117553711,40.0,113.5859375,1
71039,48.83159816265106,8.524179458618164,35.1,113.5859375,1
71040,48.88159816339612,9.526729583740234,33.3,113.5859375,1
71041,48.93159816414118,8.53872299194336,34.3,113.5859375,1
71042,48.981598164886236,8.546829223632812,36.7,113.5859375,1
71043,49.031598165631294,10.315179824829102,30.4,113.5859375,1
71044,49.08159816637635,9.524106979370117,55.6,113.5859375,1
71045,49.13159816712141,8.528470993041992,30.3,113.5859375,1
71046,49.18159816786647,9.522199630737305,28.7,113.5859375,1
71047,49.23159816861153,9.522438049316406,38.9,113.5859375,1
71048,49.281598169356585,7.519006729125977,37.1,113.5859375,1
71049,49.33159817010164,9.650468826293945,30.2,113.5859375,1
71050,49.3815981708467,8.542537689208984,17.4,113.5859375,1
71051,49.43159817159176,10.52713394165039,22.2,113.5859375,2
71052,49.48159817233682,9.533405303955078,39.3,113.5859375,1
71053,49.531598173081875,7.526159286499023,32.1,113.5859375,1
71054,49.58159817382693,9.520530700683594,32.5,113.5859375,2
71055,49.63159817457199,10.040998458862305,38.7,113.5859375,1
71056,49.68159817531705,7.522106170654297,31.5,113.5859375,2
71057,49.73159817606211,10.529756546020508,28.3,113.5859375,1
71058,49.781598176807165,9.523153305053711,12.5,113.5859375,1
71059,49.83159817755222,13.035774230957031,34.4,113.5859375,1
71060,49.88159817829728,7.536649703979492,44.4,113.5859375,1
71061,49.93159817904234,9.512186050415039,16.0,113.5859375,1
71062,49.9815981797874,9.531736373901367,29.7,113.5859375,1
71063,50.031598180532455,10.043144226074219,40.0,113.5859375,1
71064,50.08159818127751,10.532855987548828,47.8,113.5859375,1
71065,50.13159818202257,9.531021118164062,39.4,113.5859375,1
71066,50.18159818276763,10.525226593017578,40.3,113.5859375,1
71067,50.23159818351269,9.537935256958008,32.8,113.5859375,1
71068,50.281598184257746,7.512331008911133,37.0,113.5859375,1
71069,50.331598185002804,8.533477783203125,31.6,113.5859375,1
71070,50.38159818574786,10.542869567871094,69.2,113.5859375,1
71071,50.43159818649292,12.076854705810547,22.9,113.58984375,1
71072,50.48159818723798,9.529352188110352,19.2,113.58984375,1
71073,50.531598187983036,8.570671081542969,39.9,113.58984375,2
71074,50.581598188728094,9.521245956420898,19.5,113.58984375,2
71075,50.63159818947315,10.538339614868164,33.7,113.58984375,1
71076,50.68159819021821,9.531974792480469,35.2,113.58984375,2
71077,50.73159819096327,10.022163391113281,16.5,113.58984375,2
71078,50.781598191708326,10.172843933105469,12.5,113.58984375,2
71079,50.831598192453384,9.5367431640625,35.9,113.58984375,2
71080,50.88159819319844,11.531829833984375,43.2,113.58984375,2
71081,50.9315981939435,10.044574737548828,23.1,113.58984375,2
71082,50.98159819468856,10.530471801757812,52.8,113.58984375,2
71083,51.03159819543362,10.545730590820312,34.9,113.58984375,2
71084,51.081598196178675,8.536100387573242,33.3,113.58984375,2
71085,51.13159819692373,9.539127349853516,33.9,113.58984375,2
71086,51.18159819766879,10.05864143371582,50.0,113.58984375,2
71087,51.23159819841385,10.53309440612793,43.4,113.58984375,2
71088,51.28159819915891,9.516000747680664,36.5,113.58984375,2
71089,51.331598199903965,10.017871856689453,51.6,113.58984375,2
71090,51.38159820064902,9.048700332641602,16.0,113.58984375,2
71091,51.43159820139408,8.524417877197266,18.9,113.58984375,2
71092,51.48159820213914,10.531902313232422,11.8,113.58984375,2
71093,51.5315982028842,9.524345397949219,28.6,113.58984375,2
71094,51.581598203629255,7.540464401245117,24.9,113.58984375,2
